A3.VM.5913,2020-06-27T09:05:05.526+02:00,49.537243,6.114505,outboundFromTown,A3,102.0,1550,7.0
A3.MV.100,2020-06-27T09:05:05.526+02:00,49.58445,6.1330843,inboundTowardsTown,A3,42.0,710,21.0
A3.MV.8246,2020-06-27T09:05:05.526+02:00,49.51656,6.116487,inboundTowardsTown,A3,106.0,2019,7.0
A3.MV.3490,2020-06-27T09:05:05.526+02:00,49.55639,6.1296916,inboundTowardsTown,A3,107.0,1988,7.0
A3.MV.9438,2020-06-27T09:05:05.526+02:00,49.505974,6.1146946,inboundTowardsTown,A3,115.0,1816,6.0
A3.VM.7280,2020-06-27T09:05:05.526+02:00,49.525143,6.1148477,outboundFromTown,A3,115.0,1441,5.0
A3.VM.8246,2020-06-27T09:05:05.526+02:00,49.516594,6.116341,outboundFromTown,A3,104.0,1596,5.0
A3.VM.100,2020-06-27T09:05:05.526+02:00,49.584515,6.1329575,outboundFromTown,A3,50.0,344,2.0
A3.VM.1482,2020-06-27T09:05:05.526+02:00,49.573933,6.124383,outboundFromTown,A3,92.0,246,1.0
A3.VM.3485,2020-06-27T09:05:05.526+02:00,49.556465,6.129537,outboundFromTown,A3,110.0,1536,7.0
A3.VM.9438,2020-06-27T09:05:05.526+02:00,49.50599,6.114526,outboundFromTown,A3,121.0,1512,8.0
A3.VM.10437,2020-06-27T09:05:05.526+02:00,49.497154,6.116879,outboundFromTown,A3,110.0,1245,6.0
A3.MV.10437,2020-06-27T09:05:05.526+02:00,49.497135,6.117091,inboundTowardsTown,A3,112.0,1193,3.0
A3.VM.3490,2020-06-27T09:05:05.526+02:00,49.55642,6.1295276,outboundFromTown,A3,120.0,1649,6.0
A3.VM.2600,2020-06-27T09:05:05.526+02:00,49.564346,6.1289425,outboundFromTown,A3,117.0,1029,7.0
A3.MV.1482,2020-06-27T09:05:05.526+02:00,49.573914,6.1245337,inboundTowardsTown,A3,107.0,636,3.0
A3.MV.7280,2020-06-27T09:05:05.526+02:00,49.52514,6.1150427,inboundTowardsTown,A3,114.0,1839,8.0
A3.MV.4691,2020-06-27T09:05:05.526+02:00,49.54646,6.12351,inboundTowardsTown,A3,133.0,1011,2.0
A3.VM.4691,2020-06-27T09:05:05.526+02:00,49.54654,6.1233454,outboundFromTown,A3,94.0,614,5.0
A3.MV.2600,2020-06-27T09:05:05.526+02:00,49.56435,6.129122,inboundTowardsTown,A3,97.0,1900,11.0
A3.MV.11397,2020-06-27T09:05:05.526+02:00,49.488506,6.1172314,inboundTowardsTown,A3,118.0,1600,5.0
A3.VM.11397,2020-06-27T09:05:05.526+02:00,49.48853,6.1170635,outboundFromTown,A3,112.0,1442,11.0
A3.VM.5913,2020-06-27T09:05:05.526+02:00,49.537243,6.114505,outboundFromTown,A3,102.0,1550,7.0
A3.MV.100,2020-06-27T09:05:05.526+02:00,49.58445,6.1330843,inboundTowardsTown,A3,42.0,710,21.0
A3.MV.8246,2020-06-27T09:05:05.526+02:00,49.51656,6.116487,inboundTowardsTown,A3,106.0,2019,7.0
A3.MV.3490,2020-06-27T09:05:05.526+02:00,49.55639,6.1296916,inboundTowardsTown,A3,107.0,1988,7.0
A3.MV.9438,2020-06-27T09:05:05.526+02:00,49.505974,6.1146946,inboundTowardsTown,A3,115.0,1816,6.0
A3.VM.7280,2020-06-27T09:05:05.526+02:00,49.525143,6.1148477,outboundFromTown,A3,115.0,1441,5.0
A3.MV.4691,2020-07-01T13:50:05.145+02:00,49.54646,6.12351,inboundTowardsTown,A3,103.0,992,1.0
A3.VM.2600,2020-07-01T13:50:05.145+02:00,49.564346,6.1289425,outboundFromTown,A3,110.0,1791,9.0
A3.MV.7280,2020-07-01T13:50:05.145+02:00,49.52514,6.1150427,inboundTowardsTown,A3,110.0,2463,10.0
A3.MV.9438,2020-07-01T13:50:05.145+02:00,49.505974,6.1146946,inboundTowardsTown,A3,115.0,2233,7.0
A3.VM.10437,2020-07-01T13:50:05.145+02:00,49.497154,6.116879,outboundFromTown,A3,118.0,1681,5.0
A3.VM.4691,2020-07-01T13:50:05.145+02:00,49.54654,6.1233454,outboundFromTown,A3,91.0,954,4.0
A3.VM.3490,2020-07-01T13:50:05.145+02:00,49.55642,6.1295276,outboundFromTown,A3,114.0,2781,12.0
A3.MV.100,2020-07-01T13:50:05.145+02:00,49.58445,6.1330843,inboundTowardsTown,A3,46.0,1062,20.0
A3.MV.1482,2020-07-01T13:50:05.145+02:00,49.573914,6.1245337,inboundTowardsTown,A3,102.0,772,2.0
A3.VM.100,2020-07-01T13:50:05.145+02:00,49.584515,6.1329575,outboundFromTown,A3,55.0,937,20.0
A3.VM.9438,2020-07-01T13:50:05.145+02:00,49.50599,6.114526,outboundFromTown,A3,117.0,2439,10.0
A3.MV.8246,2020-07-01T13:50:05.145+02:00,49.51656,6.116487,inboundTowardsTown,A3,103.0,2631,7.0
A3.MV.2600,2020-07-01T13:50:05.145+02:00,49.56435,6.129122,inboundTowardsTown,A3,94.0,2674,11.0
A3.MV.10437,2020-07-01T13:50:05.145+02:00,49.497135,6.117091,inboundTowardsTown,A3,108.0,1442,3.0
A3.MV.3490,2020-07-01T13:50:05.145+02:00,49.55639,6.1296916,inboundTowardsTown,A3,105.0,2824,10.0
A3.VM.5913,2020-07-01T13:50:05.145+02:00,49.537243,6.114505,outboundFromTown,A3,98.0,2583,15.0
A3.MV.11397,2020-07-01T13:50:05.145+02:00,49.488506,6.1172314,inboundTowardsTown,A3,107.0,2132,8.0
A3.VM.8246,2020-07-01T13:50:05.145+02:00,49.516594,6.116341,outboundFromTown,A3,99.0,2601,11.0
A3.VM.3485,2020-07-01T13:50:05.145+02:00,49.556465,6.129537,outboundFromTown,A3,105.0,1384,5.0
A3.VM.7280,2020-07-01T13:50:05.145+02:00,49.525143,6.1148477,outboundFromTown,A3,110.0,2348,9.0
A3.VM.1482,2020-07-01T13:50:05.145+02:00,49.573933,6.124383,outboundFromTown,A3,86.0,593,2.0
A3.VM.11397,2020-07-01T13:50:05.145+02:00,49.48853,6.1170635,outboundFromTown,A3,112.0,2037,12.0
